Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
2.1,-0.7677480329322068,-0.6488752284582082,5.393617487188491,9.334279321170904,1.014826346764774,3.941540336821683,-0.764901824401612,-0.6496392653550941,5.390655790364868,10.89804559,2975662.275,96.1985128163,1052.75893485,95.46587989147837,7.147312423094489,9.451749560112994,1.588477454591469,-3.058913767347665,-0.2066914805947278,-3.622916389240679,4.869487435784321,-1.108322597651586,0.9172469566040475,-0.6071146814459453,-30.70129520864936,95.46587989147837,7.147312423094489,9.451749560112994,-414.162903169503,966.1875698759413,57.02669869703879,-75.8107786419022,-15.96356305779672,57.02669869703883,95.15240589934506,9.587770006669881,10.40423884482121, 2095.721367,-10.78164423, 13.55489395,-10.78164423, 1505.010946, 3.980009664, 13.55489395, 3.980009664, 3150.426362,77.08061108,2479.995358,45.48951142991126,4.227427267717682,35.426971256427,312.15650855005,312.1547575645,11.92838780239599,0.1924307932176689,2.7332545779666,0.9943068749304528,0.1038373956393154,0.004147874522912635,0.02354631329579432,-0.3443184629849036,-0.168292948018006,0.908906341735386,-0.1643518836165876,-0.34430587801085,-0.1683625399450918,0.9088934533500783,-0.1643782466380038,5.6542319663116,4.2608614426423,47.0005482032,47.192454595582,19.000029900938,13468832.32074311,4640005.951460838,15276903.26658755,13469542.70741425,4637943.355306314,15276903.26658755,0.0087739556777048,312.1547575645,3.252990165875e-09,0.0507042917,19.696618,19.696618,0.988410485,-2.70111257,18192962.6,-154.77375,-2.70111257,-2.75181686,0,1,-0.523,0,-0.208189642,-0.174,0.348,0,-0.157220057,-0.393050144,-0.388676081,0,0,0,-1,10.1297212,0,2.73345591,-2.73345591,0,-2.73345591,-0.0476988057,-0.00735825127,-0.215547893,0,0,0,-100,-87.8764499,-10.2708619,0.133376916,0,0,0,-0,-0.0149830326,-0.00732070971,-0.0297941358,-0.111946415,-0.0390692989,-0.0415692989,0.0293019742,0.0318019742,-0.0733712731,-0.0366856365,0,0,0,0,31060,56.4727,1.29952,21.8284,319.653,1.44519,1.76444,21.663,961.591,129.998,129.998,47.0005489010878179,19.0000287748399721,20888343.3100390099,-0.76490182440161214
2.2,0.09474153611481123,-0.5882148502956172,5.775281126943098,7.601707567947236,-0.5832883592421159,3.635166828105282,0.09757706193653425,-0.5890042858655083,5.772315846475785,10.93304602,2980465.934,96.3513816881,1053.34570695,95.64562223305147,6.820944173320999,9.432837401514753,2.030916391878935,-3.553820127461504,-0.2253504948450704,-3.894483584190969,4.828194404813496,-0.8461581694930906,1.257265768302234,-0.5683651938529258,-30.71687840554041,95.64562223305147,6.820944173320999,9.432837401514753,-414.5383880486224,966.671760083559,56.92812515998242,-76.17925444240093,-15.47573945166699,56.92812515998244,95.22450972417916,10.16898571698089,10.60533971563953, 2095.719592,-10.78164283, 13.55490191,-10.78164283, 1505.010824, 3.980023078, 13.55490191, 3.980023078, 3150.424661,77.08059212,2479.994748,45.4895108124063,4.227428307538124,35.42696535978023,311.10600578412,311.10426069108,11.88849020797117,0.0181706874072786,3.263589775593621,0.9942202441277737,0.1035141484197023,0.003106680868478716,0.02830681503517544,-0.3430939140193309,-0.1638546296878711,0.9099526239503378,-0.1656032869801857,-0.3430806293352399,-0.1639276194316211,0.9099394777081253,-0.1656308071304416,5.632455057451,4.0595004878999,47.000574302297,47.192480691512,19.000033873816,13468790.88590175,4640102.594455661,15276908.96410037,13469535.10813571,4637941.783369411,15276908.96410037,0.0091917630909289,311.10426069108,0,0.059960387,19.6965718,19.6965718,0.988448088,-2.70111265,18192971.6,-154.773755,-2.70111265,-2.76107304,0,1,-0.523,0,-0.207493297,-0.174,0.348,0,-0.172887851,-0.432219627,-0.428613164,0,0,0,-1,10.3567622,0,3.26383018,-3.26383018,0,-3.26383018,-0.0569538366,-0.00955050589,-0.217043803,0,0,0,-100,-89.0301948,-10.4066451,0.198694624,0,0,0,-0,-0.00109466507,-0.000534853353,-0.0246648137,-0.11163583,-0.0389609046,-0.0413023235,0.0292206784,0.0316017426,-0.0729040661,-0.036452033,0,0,0,0,34412.4,62.5679,1.29952,21.0683,302.178,2.98165,3.76882,47.3394,1116.72,129.997,129.997,47.0005750099876991,19.0000327565194098,20888342.2267214879,0.0975770619365342456
2.3,0.7976923018571344,-0.7102279405069017,6.126394575210639,6.248217187589498,-2.034903118351235,3.31694216390154,0.8005162782432403,-0.7110486101896495,6.12342675410804,10.97797521,2986613.497,96.547640543,1053.94384323,95.87227452631598,6.448155978697192,9.400806138560533,2.511616447784109,-3.984018526320377,-0.4914672649124725,-4.222980198037845,4.817686432481093,-0.6113172607046558,1.613401765396385,-0.5243602458728209,-30.69341221243275,95.87227452631598,6.448155978697192,9.400806138560533,-414.9437214135887,967.153921501079,56.8561770004804,-76.57756843571948,-14.98993141386728,56.85617700048041,95.33588589127505,10.75801039797036,10.80652432712072, 2095.717631,-10.78164128, 13.55491069,-10.78164128, 1505.010689, 3.980037865, 13.55491069, 3.980037865, 3150.422783,77.08057118,2479.994074,45.48951013042254,4.227429455934803,35.42695884741589,310.03544297442,310.0337038851,11.92647398023861,-0.1650283628332304,3.829801437623905,0.9940273109799104,0.1038800590898997,0.002039951161587282,0.03338378272134577,-0.3416826932945719,-0.1593589671303234,0.910917603806736,-0.1675910969387052,-0.3416686380173198,-0.1594353555030056,0.9109042368687718,-0.1676197496285587,5.6002648504693,3.8294807976454,47.000600426355,47.192506812574,19.000038081885,13468749.41207142,4640199.285747535,15276914.65312189,13469527.47056961,4637940.260093543,15276914.65312189,0.0096095705041529,310.0337038851,0,0.0698426448,19.6965208,19.6965208,0.98848641,-2.70111272,18192980.7,-154.773759,-2.70111272,-2.77095536,0,1,-0.523,0,-0.208156239,-0.174,0.348,0,-0.185657217,-0.464143042,-0.461200452,0,0,0.00153398437,-1,10.6016073,0,3.83008355,-3.83008355,0,-3.83008355,-0.0668349579,-0.0121030961,-0.220259335,0,0,0,-100,-90.0741429,-10.5296354,0.276888951,0,0,0,-0,0.0138434677,0.00555607578,-0.0184895059,-0.115676793,-0.0403712009,-0.0413023235,0.0302784007,0.0316017426,-0.0729040661,-0.036452033,0,0,0,0,36465,66.3001,1.29952,20.287,284.308,4.39981,5.81102,74.6298,1249.69,129.997,129.997,47.0006011443232339,19.0000369759915024,20888341.1236689463,0.800516278243240342
2.4,1.379182331202019,-0.9629720762396391,6.444222449352263,5.217810056594351,-3.286324399511489,2.958006510583984,1.381992998090884,-0.9638288933169423,6.441252210373598,11.03290087,2994105.974,96.78731737,1054.55652907,96.14652313460141,6.035263184574069,9.338441578144725,2.978488755103729,-4.349063720521363,-0.861590763612476,-4.609199177037951,4.811923507597637,-0.4777673238167424,1.933564100687597,-0.4761024987630987,-30.56810869386202,96.14652313460141,6.035263184574069,9.338441578144725,-415.3849330580316,967.6353882328361,56.80304413092446,-77.01175023462517,-14.50480289241808,56.80304413092443,95.48509060537447,11.35807037968317,11.01710093543366, 2095.715544,-10.78163963, 13.55492003,-10.78163963, 1505.010545, 3.980053583, 13.55492003, 3.980053583, 3150.420785,77.0805489,2479.993357,45.48950940454108,4.227430678251095,35.42695191586586,308.94438452646,308.9426515626,12.02756798250354,-0.3731927097135305,4.425204643138801,0.9937368284345,0.1048140954834514,0.0008084308023184361,0.03873587020534086,-0.339981167526379,-0.1548100957219721,0.9118603777619778,-0.1701684208592687,-0.3399662755724163,-0.154889887818028,0.9118468275545962,-0.1701981703889818,5.5475769981072,3.5750509618838,47.000626586014,47.192532969407,19.000042529002,13468707.89596696,4640296.025218455,15276920.33596969,13469519.79143186,4637938.785362126,15276920.33596969,0.010027377917377,308.9426515626,-3.2529901211627e-09,0.0802343911,19.6964665,19.6964665,0.988525467,-2.70111279,18192989.8,-154.773763,-2.70111279,-2.78134718,0,1,-0.523,0,-0.209920662,-0.174,0.348,0,-0.196185063,-0.490462657,-0.488019775,0,0,0.00460195312,-1,10.8621665,0,4.42553061,-4.42553061,0,-4.42553061,-0.0772255091,-0.0150260515,-0.224946714,0,0,0,-100,-91.018743,-10.6410519,0.376049071,0,0,0,-0,0.0311876127,0.0125171483,-0.0117078003,-0.123254608,-0.0430158582,-0.0413023235,0.0322618936,0.0316017426,-0.0729040661,-0.036452033,0,0,0,0,37456.7,68.1031,1.29952,19.5104,266.719,5.49212,7.63265,100.205,1361.91,129.997,129.997,47.0006273148674438,19.000041436716117,20888340.0002882741,1.38199299809088383
2.5,1.849303143627959,-1.346635487543173,6.723487876612161,3.637619396364554,-4.69535437424093,2.53360103015566,1.852098039969946,-1.347532582279318,6.720514649589813,11.09715188,3002842.631,97.0671485985,1055.1849796,96.46488061978565,5.58891116233967,9.237002548443336,3.40326390378892,-4.644013660607623,-1.312605009704164,-5.045556237212438,4.798372289909707,-0.4844571316294761,2.183197412562166,-0.4219713113739049,-30.31348360477589,96.46488061978565,5.58891116233967,9.237002548443336,-415.8669092985231,968.1160994870638,56.75625805142387,-77.48668618627099,-14.02041272290197,56.75625805142388,95.6670546447795,11.97070089246023,11.24936943948403, 2095.713381,-10.78163793,  13.5549297,-10.78163793, 1505.010397, 3.980069862,  13.5549297, 3.980069862, 3150.418713,77.08052579,2479.992614,45.48950865202934,4.227431945410276,35.42694473001935,307.83129852638,307.82957180032,12.18013586662654,-0.6187429495302331,5.043407450643523,0.9933537566008074,0.1062236491505536,-0.0006961161379096092,0.04432116910153019,-0.3379084876817429,-0.1502204466973028,0.9128235962710027,-0.1732188022056893,-0.3378926971351711,-0.150303651256112,0.9128098996692273,-0.1732496023304407,5.4696854948717,3.3007894392964,47.000652791047,47.192559171794,19.000047219966,13468666.33373958,4640392.812803905,15276926.01394441,13469512.06687469,4637937.359112257,15276926.01394441,0.010445185330601,307.82957180032,-3.2529901062142e-09,0.0910240655,19.6964101,19.6964101,0.988565313,-2.70111285,18192998.9,-154.773766,-2.70111285,-2.79213691,0,1,-0.523,0,-0.212583474,-0.174,0.348,0,-0.204858125,-0.512145312,-0.510209987,0,0,0.00766992187,-1,11.1345672,0,5.04377896,-5.04377896,0,-5.04377896,-0.0880139428,-0.0183234485,-0.230906923,0,0,0,-100,-91.8734497,-10.7419987,0.507370709,0,0,0,-0,0.0518588143,0.0208135351,-0.00365680375,-0.133744311,-0.0466767645,-0.0441767645,0.0350075733,0.0325075733,-0.0766843378,-0.0383421689,0,0,0,0,37612.4,68.3862,1.29952,18.7553,249.814,6.1575,9.06303,121.567,1454.9,129.996,129.996,47.0006535314753648,19.000046143177137,20888338.8549201488,1.8520980399699456
2.6,2.132062003839688,-1.877632648571246,6.958314485152363,1.64881462672231,-6.243510639045315,2.059042842294467,2.13483793005756,-1.878573180534557,6.955336912867192,11.1701947,3012740.865,97.3844537661,1055.82918909,96.82435681457136,5.115718968739245,9.088739307610723,3.795232730763849,-4.880935192079904,-1.843118817050808,-5.546421030611409,4.753586701495298,-0.6447162851774699,2.362635601121849,-0.3634340654862094,-29.9033486093474,96.82435681457136,5.115718968739245,9.088739307610723,-416.396032240339,968.5941110404898,56.70157772145946,-78.00875879166696,-13.5387027076109,56.70157772145945,95.87699189227885,12.59614389159375,11.51830803870144, 2095.711181, -10.7816362, 13.55493952, -10.7816362, 1505.010245, 3.980086402, 13.55493952, 3.980086402, 3150.416606,77.0805023,2479.991858,45.48950788694162,4.22743323374623,35.42693742408292,306.69328674302,306.69156640188,12.36953970713915,-0.9148567218675966,5.677102687496518,0.992885582200794,0.1079925333837559,-0.002592274658091551,0.05009105212755497,-0.3353792387929705,-0.1456011461208315,0.9138563424460291,-0.1766002769140346,-0.3353624960221742,-0.1456877767585284,0.9138425357159137,-0.1766320692321846,5.3625449059435,3.0112001385182,47.000679049722,47.192585428025,19.000052159939,13468624.7210106,4640489.64835199,15276931.68697473,13469504.29252046,4637935.981193871,15276931.68697473,0.010862992743825,306.69156640188,3.252990091235e-09,0.102084134,19.6963529,19.6963529,0.988606053,-2.7011129,18193008.1,-154.773769,-2.7011129,-2.80319704,0,1,-0.523,0,-0.215889195,-0.174,0.348,0,-0.210499534,-0.526248835,-0.525191941,0,0,0.0138058594,-1,11.3857832,0,5.67752087,-5.67752087,0,-5.67752087,-0.0990727392,-0.0219933696,-0.237882564,0,0,0,-100,-92.6468177,-10.8334766,0.684831483,0,0,0,-0,0.076946569,0.0308825055,0.00609069567,-0.146203707,-0.0510250939,-0.0485250939,0.0382688204,0.0357688204,-0.0842939143,-0.0421469571,0,0,0,0,37135.3,67.5186,1.29952,18.0327,233.829,6.51677,10.2229,140.282,1530.32,129.996,129.996,47.0006798025078538,19.0000511001438781,20888337.6845205836,2.13483793005755995
2.7,2.223552618132147,-2.57322163626605,7.143834735910003,-0.1223867313428593,-8.124734334752835,1.539123817172662,2.226305575322051,-2.574207479858098,7.140850503583747,11.25121803,3023680.47,97.7353332083,1056.48667292,97.2207863563022,4.620992200966162,8.885971453611077,4.149123449525496,-5.064560601426745,-2.458240872217964,-6.11589982306192,4.650393729388039,-0.9834893000434057,2.457642596552443,-0.3029722983826701,-29.30732672434536,97.2207863563022,4.620992200966162,8.885971453611077,-416.9784547706963,969.0650119515724,56.6220886723623,-78.58412189907625,-13.06408117947078,56.62208867236227,96.10873009117661,13.23223474342235,11.84125505551944, 2095.708978,-10.78163446, 13.55494935,-10.78163446, 1505.010094, 3.980102963, 13.55494935, 3.980102963, 3150.414495,77.08047877,2479.991101,45.48950712040912,4.227434524515087,35.42693010434993,305.52583812177,305.52412433352,12.57565907965432,-1.275866930173714,6.318018166561676,0.9923451137803709,0.1099598339014449,-0.005014875072336065,0.05598983043909036,-0.3323023022897801,-0.1409555019231928,0.9150200422426588,-0.1801250917133292,-0.3322845685256933,-0.1410455790636051,0.915006161648537,-0.1801578038596095,5.2223192197935,2.7099932611829,47.000705368835,47.192611744935,19.000057353721,13468583.05276304,4640586.531395414,15276937.35344501,13469496.46335314,4637934.651141753,15276937.35344501,0.011280800157049,305.52412433352,3.2529900762212e-09,0.113270219,19.6962955,19.6962955,0.988647849,-2.70111296,18193017.4,-154.773772,-2.70111296,-2.81438318,0,1,-0.523,0,-0.219486657,-0.174,0.348,0,-0.212736301,-0.531840752,-0.531601705,0,0,0.0199417969,-1,11.5917555,0,6.31848356,-6.31848356,0,-6.31848356,-0.110257538,-0.0260273447,-0.245514001,0,0,0,-100,-93.3465877,-10.9163926,0.924862475,0,0,0,-0,0.107632252,0.0431982044,0.0180045235,-0.159332157,-0.055606923,-0.053106923,0.0417051922,0.0392051922,-0.0923121152,-0.0461560576,0,0,0,0,36200.4,65.8189,1.29951,17.3493,218.898,6.56224,11.0441,155.28,1589.99,129.995,129.995,47.0007061348755784,19.0000563118856007,20888336.4844003171,2.22630557532205087
2.8,2.153871176472585,-3.475554898635974,7.275796488633841,-1.427312878054919,-10.38762714855889,0.987158672133069,2.156596240812383,-3.476586682035392,7.272802202272261,11.33963656,3035572.112,98.1168810021,1057.15425114,97.65165868736784,4.110059541020771,8.612972991613198,4.504664067530165,-5.191982875592909,-3.420560792123986,-6.673112902707111,4.547879941383527,-1.347819026294172,2.495547688877708,-0.2410795115678736,-28.70564695005726,97.65165868736784,4.110059541020771,8.612972991613198,-417.6191907913811,969.5239315733243,56.50370160330606,-79.21779063373323,-12.60141618286354,56.50370160330606,96.35733672120178,13.87600341797703,12.23284622319777, 2095.706795,-10.78163275, 13.55495909,-10.78163275, 1505.009944, 3.980119365, 13.55495909, 3.980119365, 3150.412404,77.08045545,2479.990351,45.48950636092022,4.227435803423141,35.42692285187752,304.32264614105,304.32093909575,12.77970698845237,-1.718376656731769,6.956756009467996,0.9917440730042245,0.1119795555147979,-0.008122904216488166,0.06195394446513747,-0.32856216785751,-0.1363007074120685,0.9163817100651385,-0.1836125825476992,-0.3285434212084142,-0.136394259753015,0.916367790403703,-0.1836461243743866,5.0405007779145,2.4007896193831,47.00073175355,47.192638127743,19.000062804875,13468541.32333494,4640683.460919342,15276943.01002229,13469488.57371163,4637933.36794343,15276943.01002229,0.011698607570273,304.32093909575,0,0.124418298,19.6962387,19.6962387,0.988690925,-2.701113,18193026.6,-154.773775,-2.701113,-2.8255313,0,1,-0.523,0,-0.223047964,-0.174,0.348,0,-0.212013238,-0.530033095,-0.530459219,0,0,0.0276117187,-1,11.7436705,0,6.95726845,-6.95726845,0,-6.95726845,-0.121404335,-0.0304098283,-0.253457793,0,0,0,-100,-93.9797637,-10.9915699,1.24127629,0,0,0,-0,0.145316884,0.0583229316,0.0326246729,-0.172036963,-0.0600409002,-0.0575409002,0.0450306752,0.0425306752,-0.100071575,-0.0500357877,0,0,0,0,34956.6,63.5575,1.29951,16.7091,205.081,6.34204,11.5273,166.568,1635.87,129.995,129.995,47.0007325338864277,19.0000617814485153,20888335.2480716556,2.15659624081238244
2.9,1.970114059582044,-4.611610267630479,7.351327099757192,-2.414421806278447,-12.90909553804789,0.3994053535730269,1.972805182872932,-4.612687550425468,7.348318176250793,11.43532157,3048387.77,98.5281723394,1057.83195601,98.11837456468805,3.588573772043416,8.228454022825794,4.860817325566737,-5.259260956388657,-4.669954478320381,-7.279952478466202,4.385509439487372,-1.822370932619648,2.467943489060518,-0.1790277741566975,-27.97848938953637,98.11837456468805,3.588573772043416,8.228454022825794,-418.3155932363437,969.971892993715,56.34747926673545,-79.90711805325594,-12.14968350400182,56.34747926673541,96.6214533019735,14.5275565923276,12.69037453390731,  2095.70465,-10.78163106, 13.55496866,-10.78163106, 1505.009796, 3.980135477, 13.55496866, 3.980135477, 3150.410349,77.08043254,2479.989613,45.48950561465605,4.227437060061995,35.42691572569002,303.07712988183,303.07542982288,12.96692162308411,-2.262437341910649,7.58266428542313,0.9910893428907239,0.1139443872537598,-0.01210810607882137,0.06791159539417384,-0.3240060557162636,-0.1316766749938468,0.9180121112157987,-0.1869093170039046,-0.3239862909237061,-0.1317737408809437,0.9179981831629979,-0.18694357495559,4.7937513539733,2.087277298417,47.000758208267,47.192664580907,19.000068516683,13468499.52710364,4640780.435848682,15276948.65298339,13469480.61797405,4637932.130526326,15276948.65298339,0.012116414983497,303.07542982288,0,0.135342458,19.6961828,19.6961828,0.988735519,-2.70111304,18193036,-154.773777,-2.70111304,-2.8364555,0,1,-0.523,0,-0.226315476,-0.174,0.348,0,-0.209164197,-0.522910491,-0.52380178,0,0,0.0352816406,-1,11.8430552,0,7.58322284,-7.58322284,0,-7.58322284,-0.132327238,-0.0351174632,-0.261432939,0,0,0,-100,-94.5526831,-11.0597544,1.63062012,0,0,0,-0,0.191710138,0.0769428638,0.050623085,-0.183510962,-0.0640453257,-0.0615453257,0.0480339942,0.0455339942,-0.10707932,-0.0535396599,0,0,0,0,33523.3,60.9515,1.29951,16.114,192.391,5.93615,11.6974,175.168,1669.86,129.995,129.995,47.0007590041192529,19.0000675116722419,20888333.9687751606,1.97280518287293183
3,1.695044588151964,-6.020938929446641,7.366611323256964,-3.222706573637432,-16.0055647666271,-0.2233759156151933,1.697694440279807,-6.022060369501996,7.363581973597828,11.53832432,3062122.963,98.9690399733,1058.51223439,98.62034969363938,3.062735387295168,7.714735996165089,5.218593790545229,-5.259969874923136,-6.107536533943396,-8.030102779975424,4.078033071501762,-2.535985063948068,2.369130253939615,-0.1177586913623147,-26.94576895682742,98.62034969363938,3.062735387295168,7.714735996165089,-419.079518014728,970.396669576444,56.13209078125888,-80.66396310047629,-11.72110552330047,56.13209078125888,96.89773040546379,15.17919871873983,13.23981275418576, 2095.702555,-10.78162941,   13.554978,-10.78162941, 1505.009653, 3.980151208,   13.554978, 3.980151208, 3150.408343,77.08041016,2479.988893,45.48950488588988,4.227438287235866,35.42690876659347,301.78151588887,301.77982310127,13.12648388059581,-2.930449538778138,8.184172635500333,0.9903810942073982,0.1157838849630932,-0.01718413746415623,0.07378404732069739,-0.3184534010403721,-0.1271432451834404,0.9199804477406589,-0.189889447692441,-0.3184326287000197,-0.127243873470986,0.9199665350897169,-0.1899242795387564,4.472945731229,1.7733811786756,47.0007847367,47.192691108211,19.000074490872,13468457.65797702,4640877.454536839,15276954.27756313,13469472.59004891,4637930.937246629,15276954.27756313,0.012534222396721,301.77982310127,-3.2529900309444e-09,0.145840759,19.6961283,19.6961283,0.988781908,-2.70111308,18193045.4,-154.773779,-2.70111308,-2.84695384,0,1,-0.523,0,-0.229100363,-0.174,0.348,0,-0.204657044,-0.51164261,-0.512916143,0,0,0.0475535156,-1,11.8890868,0,8.18477549,-8.18477549,0,-8.18477549,-0.142824332,-0.0401185867,-0.26921895,0,0,0,-100,-95.0710802,-11.1216227,2.11819007,0,0,0,-0,0.248672468,0.0998046949,0.0727313055,-0.193167811,-0.0674155662,-0.0649155662,0.0505616746,0.0480616746,-0.112977241,-0.0564886204,0,0,0,0,31993.3,58.1696,1.29951,15.5646,180.808,5.38902,11.5568,181.316,1693.76,129.994,129.994,47.0007855494820532,19.0000735039113877,20888332.6385629885,1.69769444027980732
3.1,1.345106843801737,-7.769665096534212,7.318404893265335,-3.891773738874925,-19.8910593372019,-0.8753983968755386,1.34770650122711,-7.77082851460481,7.315348008720868,11.64916178,3076834.064,99.4412759011,1059.18545159,99.1584931476074,2.539404505287614,7.050674740758282,5.591462103682478,-5.187758330264043,-7.80755939943413,-8.954726093900025,3.593280395443746,-3.523149998246325,2.206731816563402,-0.05838444104248049,-25.55183028461836,99.1584931476074,2.539404505287614,7.050674740758282,-419.9268434523039,970.7821817191802,55.83209342000177,-81.50420846792018,-11.3317562276794,55.83209342000175,97.18373564531687,15.8209024989694,13.91358771075296, 2095.700518,-10.78162781, 13.55498709,-10.78162781, 1505.009513, 3.980166499, 13.55498709, 3.980166499, 3150.406392,77.08038841,2479.988193,45.48950417735025,4.227439480350145,35.42690200064315,300.42503519729,300.42335002346,13.2498514511778,-3.749558594516422,8.748281332283932,0.9896113671559917,0.1174501756321294,-0.02360773549885593,0.07948253307643741,-0.3116782892173994,-0.1227789393735715,0.9223610604486665,-0.1924371332275226,-0.3116565364841177,-0.1228831910144088,0.9223471771257308,-0.1924723603041122,4.0671769855236,1.4633056309806,47.000811341741,47.192717712644,19.00008072553,13468415.70843391,4640974.513887898,15276959.87660206,13469464.48241531,4637929.78501171,15276959.87660206,0.012952029809945,300.42335002346,0,0.155686313,19.6960753,19.6960753,0.988830478,-2.70111311,18193054.8,-154.773781,-2.70111311,-2.85679942,0,1,-0.523,0,-0.231253533,-0.174,0.348,0,-0.198791307,-0.496978268,-0.498565418,0,0,0.0536894531,-1,11.8807419,0,8.74892574,-8.74892574,0,-8.74892574,-0.152668754,-0.0453726538,-0.276626187,0,0,0,-100,-95.5401438,-11.1777907,2.73579696,0,0,0,-0,0.318523051,0.127839227,0.0998447286,-0.200528013,-0.0699842766,-0.0674842766,0.0524882075,0.0499882075,-0.117472484,-0.058736242,0,0,0,0,30436.5,55.3392,1.29951,15.0603,170.296,4.74446,11.1141,185.307,1709.21,129.994,129.994,47.0008121730963211,19.0000797559074925,20888331.2464734204,1.34770650122711011
